,cnyesId,nav,forSale,change,fundYesId,investmentArea,categoryAbbr,prevPrice,displayNameLocal,priceDate,inceptionDate,lastUpdate,classCurrencyLocal,changePercent,return1Month,displayNameLocalWithKwd,forSaleUrl,fundTags,portfolio_errors
6040,A3nebZM,9.95,0,-0.01,,全球市場,股債混合(積極型),9.96,安本標準360動態入息組合基金 A月配息 新臺幣,1614182400,1571068800.0,1614182400,新台幣,-0.1,-0.39557,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6041,A37AfLj,10.1,0,-0.02,,全球市場,股債混合(積極型),10.12,安本標準360動態入息組合基金 A月配息 美元,1614182400,1571068800.0,1614182400,美元,-0.2,-0.53614,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6042,A18lEGU,10.06,0,-0.01,,全球市場,股債混合(積極型),10.07,安本標準360動態入息組合基金 A月配息 人民幣避險,1614182400,1571068800.0,1614182400,人民幣,-0.1,-0.33939,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6043,A2VLGj7,10.54,0,-0.01,,全球市場,股債混合(積極型),10.55,安本標準360動態入息組合基金 A累積 新臺幣,1614182400,1571068800.0,1614182400,新台幣,-0.09,-0.47214,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6044,A4LepRW,10.74,0,-0.01,,全球市場,股債混合(積極型),10.75,安本標準360動態入息組合基金 A累積 美元,1614182400,1571068800.0,1614182400,美元,-0.09,-0.46339,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6045,A1w3u77,10.85,0,-0.01,,全球市場,股債混合(積極型),10.86,安本標準360動態入息組合基金 A累積 人民幣避險,1614182400,1571068800.0,1614182400,人民幣,-0.09,-0.36731,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6046,A1N7rdL,10.899,0,-0.0216,,全球新興市場,股債混合(一般型),10.9206,柏瑞新興動態多重資產基金-A類型,1614182400,1572451200.0,1614182400,新台幣,-0.2,-1.21722,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6047,A4YS6yn,10.1605,0,-0.0201,,全球新興市場,股債混合(一般型),10.1806,柏瑞新興動態多重資產基金-B類型,1614182400,1572451200.0,1614182400,新台幣,-0.2,-1.22358,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6048,A3YeDUg,10.8193,0,-0.022,,全球新興市場,股債混合(一般型),10.8413,柏瑞新興動態多重資產基金-A類型(澳幣),1614182400,1572451200.0,1614182400,澳元,-0.2,-1.35216,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6049,A4NNHBs,10.1693,0,-0.0207,,全球新興市場,股債混合(一般型),10.19,柏瑞新興動態多重資產基金-B類型(澳幣),1614182400,1572451200.0,1614182400,澳元,-0.2,-1.37768,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6050,A13OwE5,11.4966,0,-0.0054,,全球新興市場,股債混合(一般型),11.502,柏瑞新興動態多重資產基金-A類型(人民幣),1614182400,1572451200.0,1614182400,人民幣,-0.05,-0.70906,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6051,A4OFnS0,10.4626,0,-0.0049,,全球新興市場,股債混合(一般型),10.4675,柏瑞新興動態多重資產基金-B類型(人民幣),1614182400,1572451200.0,1614182400,人民幣,-0.05,-0.72005,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6052,A1ZgSgG,11.6315,0,-0.0059,,全球新興市場,股債混合(一般型),11.6374,柏瑞新興動態多重資產基金-A類型(美元),1614182400,1572451200.0,1614182400,美元,-0.05,-0.82451,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6053,A4KQ8rS,10.8434,0,-0.0054,,全球新興市場,股債混合(一般型),10.8488,柏瑞新興動態多重資產基金-B類型(美元),1614182400,1572451200.0,1614182400,美元,-0.05,-0.83048,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6054,A1gvNiz,9.2924,0,-0.0323,,全球新興市場,新興市場債,9.3247,柏瑞新興邊境高收益債券基金-N類型,1614182400,1572192000.0,1614182400,新台幣,-0.35,-1.269,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6055,A3xr9K6,10.2035,0,-0.0511,,全球新興市場,新興市場債,10.2546,柏瑞新興邊境高收益債券基金-N9類型(澳幣),1614182400,1572192000.0,1614182400,澳元,-0.5,-1.1624,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6056,A28UwZk,9.3055,0,-0.0466,,全球新興市場,新興市場債,9.3521,柏瑞新興邊境高收益債券基金-N類型(澳幣),1614182400,1572192000.0,1614182400,澳元,-0.5,-1.17502,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6057,A3ScOsf,9.3851,0,-0.0305,,全球新興市場,新興市場債,9.4156,柏瑞新興邊境高收益債券基金-N類型(人民幣),1614182400,1572192000.0,1614182400,人民幣,-0.32,-1.04541,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6058,A13bV5m,9.6408,0,-0.0302,,全球新興市場,新興市場債,9.671,柏瑞新興邊境高收益債券基金-N類型(美元),1614182400,1572192000.0,1614182400,美元,-0.31,-1.13778,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6059,A3UYfI5,9.0345,0,-0.0255,,全球新興市場,新興市場債,9.06,柏瑞新興邊境高收益債券基金-N類型(南非幣),1614182400,1572192000.0,1614182400,南非幣,-0.28,-0.99899,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6060,A1uI0UY,10.1607,0,-0.0201,,全球新興市場,股債混合(一般型),10.1808,柏瑞新興動態多重資產基金-N類型,1614182400,1572451200.0,1614182400,新台幣,-0.2,-1.22356,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6061,A23UpWR,10.1714,0,-0.0207,,全球新興市場,股債混合(一般型),10.1921,柏瑞新興動態多重資產基金-N類型(澳幣),1614182400,1572451200.0,1614182400,澳元,-0.2,-1.35836,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6062,A1R9vCn,10.463,0,-0.0049,,全球新興市場,股債混合(一般型),10.4679,柏瑞新興動態多重資產基金-N類型(人民幣),1614182400,1572451200.0,1614182400,人民幣,-0.05,-0.72003,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6063,A1weRGs,10.8434,0,-0.0055,,全球新興市場,股債混合(一般型),10.8489,柏瑞新興動態多重資產基金-N類型(美元),1614182400,1572451200.0,1614182400,美元,-0.05,-0.83139,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6064,A1CI1Fo,36.0079,0,-0.0784,,美國,美國債券,36.0863,群益0-1年期美國政府債券ETF基金,1614182400,1570464000.0,1614182400,新台幣,-0.22,-0.782,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6065,A1IoUFP,37.1531,0,-0.3294,,全球市場,美國債券,37.4825,群益1-5年期投資等級公司債ETF基金,1614182400,1570464000.0,1614182400,新台幣,-0.88,-1.19887,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6066,A4SIIXQ,10.0276,0,-0.0504,,全球市場,其他債券,10.078,群益全球策略收益金融債券基金A(累積型-新台幣),1614182400,1570464000.0,1614182400,新台幣,-0.5,-1.36819,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6067,A1HEnWy,9.48,0,-0.0476,,全球市場,其他債券,9.5276,群益全球策略收益金融債券基金B(月配型-新台幣),1614182400,1570464000.0,1614182400,新台幣,-0.5,-1.36851,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6068,A19Ubjc,10.0276,0,-0.0504,,全球市場,其他債券,10.078,群益全球策略收益金融債券基金NA(累積型-新台幣),1614182400,1570464000.0,1614182400,新台幣,-0.5,-1.36916,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6069,A3TGn8l,9.4799,0,-0.0477,,全球市場,其他債券,9.5276,群益全球策略收益金融債券基金NB(月配型-新台幣),1614182400,1570464000.0,1614182400,新台幣,-0.5,-1.36955,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6070,A1BJItD,10.6177,0,-0.0476,,全球市場,其他債券,10.6653,群益全球策略收益金融債券基金A(累積型-美元),1614182400,1570464000.0,1614182400,美元,-0.45,-1.20864,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6071,A4Fnb7X,10.0382,0,-0.0449,,全球市場,其他債券,10.0831,群益全球策略收益金融債券基金B(月配型-美元),1614182400,1570464000.0,1614182400,美元,-0.45,-1.20796,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6072,A1KfKDS,10.6177,0,-0.0475,,全球市場,其他債券,10.6652,群益全球策略收益金融債券基金NA(累積型-美元),1614182400,1570464000.0,1614182400,美元,-0.45,-1.20864,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6073,A1Q7ZUa,10.0383,0,-0.0449,,全球市場,其他債券,10.0832,群益全球策略收益金融債券基金NB(月配型-美元),1614182400,1570464000.0,1614182400,美元,-0.45,-1.20794,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6074,A4a388z,10.6381,0,-0.0483,,全球市場,其他債券,10.6864,群益全球策略收益金融債券基金A(累積型-人民幣),1614182400,1570464000.0,1614182400,人民幣,-0.45,-1.19442,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6075,A46IPS0,10.0573,0,-0.0457,,全球市場,其他債券,10.103,群益全球策略收益金融債券基金B(月配型-人民幣),1614182400,1570464000.0,1614182400,人民幣,-0.45,-1.1948,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6076,A1OMGrP,10.6382,0,-0.0483,,全球市場,其他債券,10.6865,群益全球策略收益金融債券基金NA(累積型-人民幣),1614182400,1570464000.0,1614182400,人民幣,-0.45,-1.19441,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6077,A1VUQCu,10.0574,0,-0.0457,,全球市場,其他債券,10.1031,群益全球策略收益金融債券基金NB(月配型-人民幣),1614182400,1570464000.0,1614182400,人民幣,-0.45,-1.19478,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6078,A3g49E8,11.3821,0,-0.0405,,全球新興市場,其他債券,11.4226,宏利七年階梯到期新興市場債券基金Ａ不配息(新臺幣),1614182400,1585152000.0,1614182400,新台幣,-0.35,-0.47393,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6079,A4YEgI5,11.0191,0,-0.0413,,全球新興市場,其他債券,11.0604,宏利七年階梯到期新興市場債券基金B季配息(新臺幣),1614182400,1585152000.0,1614182400,新台幣,-0.37,-0.46969,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6080,A1YPk7u,11.7506,0,-0.0337,,全球新興市場,其他債券,11.7843,宏利七年階梯到期新興市場債券基金A不配息(美元),1614182400,1585152000.0,1614182400,美元,-0.29,-0.24449,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6081,A3W0bxQ,11.4548,0,-0.0332,,全球新興市場,其他債券,11.488,宏利七年階梯到期新興市場債券基金B季配息(美元),1614182400,1585152000.0,1614182400,美元,-0.29,-0.24037,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6082,A4Mf4BF,11.87,0,-0.0312,,全球新興市場,其他債券,11.9012,宏利七年階梯到期新興市場債券基金-A類型(人民幣避險),1614182400,1585152000.0,1614182400,人民幣,-0.26,-0.10604,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6083,A3LCzFZ,11.4843,0,-0.0304,,全球新興市場,其他債券,11.5147,宏利七年階梯到期新興市場債券基金-B類型(人民幣避險),1614182400,1585152000.0,1614182400,人民幣,-0.26,-0.14607,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6084,A1k2Lt7,11.9658,0,-0.0246,,全球新興市場,其他債券,11.9904,宏利七年階梯到期新興市場債券基金-A類型(南非幣避險),1614182400,1585152000.0,1614182400,南非幣,-0.21,0.1582,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6085,A1rnO9J,11.5245,0,-0.0276,,全球新興市場,其他債券,11.5521,宏利七年階梯到期新興市場債券基金-B類型(南非幣避險),1614182400,1585152000.0,1614182400,南非幣,-0.24,0.34131,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6086,A1SPnbG,9.651,0,-0.0189,,全球新興市場,新興市場債,9.6699,富蘭克林華美新興國家固定收益基金-人民幣A累積型,1614182400,1571587200.0,1614182400,人民幣,-0.2,0.26596,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6087,A3vW611,36.6864,0,-0.0772,,美國,美國債券,36.7636,國泰美國收益傘型基金之美國短期公債ETF基金,1614182400,1573747200.0,1614182400,新台幣,-0.21,-0.80199,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6088,A1SBOxW,10.0062,0,-0.208,,美國,股債混合(平衡型),10.2142,國泰美國多重收益平衡基金-新台幣B(配息),1614182400,1573747200.0,1614182400,新台幣,-2.04,-0.04805,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6089,A224klH,9.9949,0,-0.2078,,美國,股債混合(平衡型),10.2027,國泰美國多重收益平衡基金-新台幣NB(配息),1614182400,1573747200.0,1614182400,新台幣,-2.04,-0.04763,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6090,A1R4O2k,0.3643,0,-0.0071,,美國,股債混合(平衡型),0.3714,國泰美國多重收益平衡基金-美元A(不配息),1614182400,1573747200.0,1614182400,美元,-1.91,0.30286,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6091,A2ChjeJ,0.3509,0,-0.0068,,美國,股債混合(平衡型),0.3577,國泰美國多重收益平衡基金-美元B(配息),1614182400,1573747200.0,1614182400,美元,-1.9,0.30632,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6092,A1nuj02,0.3503,0,-0.0068,,美國,股債混合(平衡型),0.3571,國泰美國多重收益平衡基金-美元NB(配息),1614182400,1573747200.0,1614182400,美元,-1.9,0.30676,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6093,A4crazA,2.4997,0,-0.0482,,美國,股債混合(平衡型),2.5479,國泰美國多重收益平衡基金-人民幣B(配息),1614182400,1573747200.0,1614182400,人民幣,-1.89,0.47115,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6094,A4fe5kO,6.1104,0,-0.0534,,美國,股債混合(平衡型),6.1638,國泰美國多重收益平衡基金-南非幣B(配息),1614182400,1573747200.0,1614182400,南非幣,-0.87,0.44522,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6095,A2G8qsJ,10.4024,0,-0.2162,,美國,股債混合(平衡型),10.6186,國泰美國多重收益平衡基金-新台幣A(不配息),1614182400,1573747200.0,1614182400,新台幣,-2.04,-0.04612,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6096,A4PTOpE,9.45,1,-0.1,A35037,全球市場,股債混合(平衡型),9.55,鋒裕匯理實質收息多重資產基金-A2 累積型(新臺幣),1614182400,1572451200.0,1614182400,新台幣,-1.05,-0.31646,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A35037,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別單筆申購0手續費', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
6097,A1vyxwN,8.78,1,-0.09,A35042,全球市場,股債混合(平衡型),8.87,鋒裕匯理實質收息多重資產基金-AD 月配型(新臺幣),1614182400,1572451200.0,1614182400,新台幣,-1.01,-0.25291,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A35042,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別定期定額申購0手續費，優惠期過後手續費率0.3%', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
6098,A1xwE5J,9.45,0,-0.1,,全球市場,股債混合(平衡型),9.55,鋒裕匯理實質收息多重資產基金-N2 累積型(新臺幣),1614182400,1572451200.0,1614182400,新台幣,-1.05,-0.31646,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6099,A4RLit8,8.78,0,-0.09,,全球市場,股債混合(平衡型),8.87,鋒裕匯理實質收息多重資產基金-ND 月配型(新臺幣),1614182400,1572451200.0,1614182400,新台幣,-1.01,-0.13946,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6100,A3l233C,10.19,1,-0.09,A35036,全球市場,股債混合(平衡型),10.28,鋒裕匯理實質收息多重資產基金-A2 累積型(美元),1614182400,1572451200.0,1614182400,美元,-0.88,0.19666,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A35036,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別定期定額申購0手續費，優惠期過後手續費率0.3%', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
6101,A18tINx,9.48,1,-0.08,A35041,全球市場,股債混合(平衡型),9.56,鋒裕匯理實質收息多重資產基金-AD 月配型(美元),1614182400,1572451200.0,1614182400,美元,-0.84,0.32214,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A35041,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別單筆申購0手續費', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
6102,A16Motr,10.19,0,-0.09,,全球市場,股債混合(平衡型),10.28,鋒裕匯理實質收息多重資產基金-N2 累積型(美元),1614182400,1572451200.0,1614182400,美元,-0.88,0.19666,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6103,A3nTYK8,9.48,0,-0.08,,全球市場,股債混合(平衡型),9.56,鋒裕匯理實質收息多重資產基金-ND 月配型(美元),1614182400,1572451200.0,1614182400,美元,-0.84,0.32214,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6104,A4MHEoa,10.33,1,-0.09,A35034,全球市場,股債混合(平衡型),10.42,鋒裕匯理實質收息多重資產基金-A2 累積型(人民幣),1614182400,1572451200.0,1614182400,人民幣,-0.86,0.38873,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A35034,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別定期定額申購0手續費，優惠期過後手續費率0.3%', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
6105,A1Sg3Xb,9.42,1,-0.08,A35039,全球市場,股債混合(平衡型),9.5,鋒裕匯理實質收息多重資產基金-AD 月配型(人民幣),1614182400,1572451200.0,1614182400,人民幣,-0.84,0.49311,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A35039,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別單筆申購0手續費', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
6106,A1QnjBB,10.33,0,-0.09,,全球市場,股債混合(平衡型),10.42,鋒裕匯理實質收息多重資產基金-N2 累積型(人民幣),1614182400,1572451200.0,1614182400,人民幣,-0.86,0.38873,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6107,A4KJyuA,9.41,0,-0.07,,全球市場,股債混合(平衡型),9.48,鋒裕匯理實質收息多重資產基金-ND 月配型(人民幣),1614182400,1572451200.0,1614182400,人民幣,-0.74,0.49363,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6108,A2VVOlO,9.9,1,-0.08,A35038,全球市場,股債混合(平衡型),9.98,鋒裕匯理實質收息多重資產基金-A2 累積型(澳幣),1614182400,1572451200.0,1614182400,澳元,-0.8,0.30395,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A35038,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別定期定額申購0手續費，優惠期過後手續費率0.3%', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
6109,A2GOkur,9.21,1,-0.07,A35043,全球市場,股債混合(平衡型),9.28,鋒裕匯理實質收息多重資產基金-AD 月配型(澳幣),1614182400,1572451200.0,1614182400,澳元,-0.75,0.31965,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A35043,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別單筆申購0手續費', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
6110,A2EVtlv,9.9,0,-0.09,,全球市場,股債混合(平衡型),9.99,鋒裕匯理實質收息多重資產基金-N2 累積型(澳幣),1614182400,1572451200.0,1614182400,澳元,-0.9,0.20243,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6111,A2XS7vM,9.16,0,-0.08,,全球市場,股債混合(平衡型),9.24,鋒裕匯理實質收息多重資產基金-ND 月配型(澳幣),1614182400,1572451200.0,1614182400,澳元,-0.87,0.1026,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6112,A2pkjmr,12.28,1,-0.1,A35035,全球市場,股債混合(平衡型),12.38,鋒裕匯理實質收息多重資產基金-A2 累積型(南非幣),1614182400,1572451200.0,1614182400,南非幣,-0.81,0.65574,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A35035,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別單筆申購0手續費', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
6113,A1vthAM,11.29,1,-0.09,A35040,全球市場,股債混合(平衡型),11.38,鋒裕匯理實質收息多重資產基金-AD 月配型(南非幣),1614182400,1572451200.0,1614182400,南非幣,-0.79,0.32921,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=A35040,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別定期定額申購0手續費，優惠期過後手續費率0.3%', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
6114,A1yLCQG,12.47,0,-0.1,,全球市場,股債混合(平衡型),12.57,鋒裕匯理實質收息多重資產基金-N2 累積型(南非幣),1614182400,1572451200.0,1614182400,南非幣,-0.8,0.48348,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6115,A2nEGJn,11.41,0,-0.09,,全球市場,股債混合(平衡型),11.5,鋒裕匯理實質收息多重資產基金-ND 月配型(南非幣),1614182400,1572451200.0,1614182400,南非幣,-0.78,0.58588,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6116,A4JrSfH,13.9062,0,-0.0727,,亞洲地區,股債混合(平衡型),13.9789,聯邦環太平洋平衡基金-A類型(美元),1614182400,1571846400.0,1614182400,美元,-0.52,0.23715,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6117,A10aJdT,14.6817,0,-0.0768,,亞洲地區,股債混合(平衡型),14.7585,聯邦環太平洋平衡基金-B類型(美元),1614182400,1571846400.0,1614182400,美元,-0.52,0.23381,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6118,A4ceI1R,10.3729,0,-0.0041,,亞洲地區,其他債券,10.377,聯邦2022年到期新興亞洲債券基金-美金,1614182400,1574956800.0,1614182400,美元,-0.04,0.13322,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6119,A4Wtpga,9.6987,0,-0.0029,,亞洲地區,其他債券,9.7016,聯邦2022年到期新興亞洲債券基金-人民幣,1614182400,1574956800.0,1614182400,人民幣,-0.03,-0.34934,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6120,A3mycAR,9.8801,0,-0.0197,,全球新興市場,其他債券,9.8998,富蘭克林華美六年到期新興市場主權債券基金-美元,1614182400,1574956800.0,1614182400,美元,-0.2,0.33512,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6121,A2PJQ7Z,9.5239,0,-0.012,,全球新興市場,其他債券,9.5359,富蘭克林華美六年到期新興市場主權債券基金-澳幣,1614182400,1574956800.0,1614182400,澳元,-0.13,0.16091,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6122,A1MG6GW,9.9114,0,-0.0123,,全球新興市場,其他債券,9.9237,富蘭克林華美六年到期新興市場主權債券基金-人民幣,1614182400,1574956800.0,1614182400,人民幣,-0.12,0.52538,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6123,A481QZj,9.4997,0,-0.0202,,全球新興市場,其他債券,9.5199,合庫六年到期ESG優先順位新興市場債券基金A類型(新台幣),1614182400,1578931200.0,1614182400,新台幣,-0.21,-0.18702,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6124,A4V0cEj,9.2719,0,-0.0197,,全球新興市場,其他債券,9.2916,合庫六年到期ESG優先順位新興市場債券基金B類型(新台幣),1614182400,1578931200.0,1614182400,新台幣,-0.21,-0.18693,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6125,A1DEtvQ,9.874,0,-0.013,,全球新興市場,其他債券,9.887,合庫六年到期ESG優先順位新興市場債券基金A類型(澳幣),1614182400,1578931200.0,1614182400,澳元,-0.13,-0.0668,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6126,A1UnbEe,9.7068,0,-0.0127,,全球新興市場,其他債券,9.7195,合庫六年到期ESG優先順位新興市場債券基金B類型(澳幣),1614182400,1578931200.0,1614182400,澳元,-0.13,-0.06761,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6127,A1d24l8,10.1558,0,-0.0024,,全球新興市場,其他債券,10.1582,合庫六年到期ESG優先順位新興市場債券基金A類型(人民幣),1614182400,1578931200.0,1614182400,人民幣,-0.02,0.35375,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6128,A285bEt,9.8408,0,-0.0023,,全球新興市場,其他債券,9.8431,合庫六年到期ESG優先順位新興市場債券基金B類型(人民幣),1614182400,1578931200.0,1614182400,人民幣,-0.02,0.36627,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6129,A2ExKjU,10.0688,0,-0.0023,,全球新興市場,其他債券,10.0711,合庫六年到期ESG優先順位新興市場債券基金A類型(美元),1614182400,1578931200.0,1614182400,美元,-0.02,0.30983,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6130,A1m3rTT,9.8172,0,-0.0035,,全球新興市場,其他債券,9.8207,合庫六年到期ESG優先順位新興市場債券基金B類型(美元),1614182400,1578931200.0,1614182400,美元,-0.04,0.29045,0,,[],"{""message"":""Token not found"",""status_code"":400}"
6131,A15IkZX,37.621,0,-0.419,,美國,其他債券,38.04,新光優質收益ETF傘型基金之新光15年期(以上)A-BBB美元電信債券ETF基金,1614182400,1573142400.0,1614182400,新台幣,-1.1,-7.13639,0,,[],"{""message"":""Token not found"",""status_code"":400}"
